id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
16,1723.7580819129944,pred,206.67970991134644,False,5,True
27,1753.9069108963013,pred,216.77902603149414,False,0,False
9,1786.0071609020233,pred,244.86344194412231,False,0,False
5,1820.12255692482,pred,630.1683959960938,True,19,False
18,1820.12255692482,prey,1158.0276510715485,False,4,False
4,1840.206680059433,prey,170.6148431301117,False,18,False
14,1852.2461638450623,pred,222.77011489868164,False,7,False
25,1886.3657820224762,pred,210.7525360584259,False,14,False
19,1886.3657820224762,prey,0.0,False,14,False
24,1898.4051539897919,prey,547.9281530380249,False,0,False
29,1900.4203350543976,prey,230.83418798446655,False,3,False
11,1916.471876859665,pred,238.84984183311462,False,14,False
18,1948.5497839450836,pred,128.4151909351349,False,4,False
17,1968.6289219856262,prey,172.573823928833,False,7,False
4,1980.6577498912811,pred,140.4424068927765,False,18,False
27,1988.6980628967285,prey,202.6909019947052,False,17,True
26,2004.7553050518036,prey,499.73513102531433,False,19,True
15,2008.76620388031,prey,295.03883600234985,True,27,False
24,2008.76620388031,pred,110.35171890258789,False,0,False
9,2022.8089380264282,prey,236.79621195793152,True,7,False
8,2028.829556941986,prey,282.9563400745392,False,15,False
3,2034.8503119945526,pred,469.58922696113586,False,22,False
17,2062.9378299713135,pred,94.30061912536621,True,7,False
10,2083.0102920532227,prey,297.00313115119934,True,22,False
19,2091.028692960739,pred,204.65097188949585,True,14,False
26,2121.113564014435,pred,116.34950304031372,False,19,False
0,2153.2170379161835,pred,724.4363539218903,False,12,False
27,2187.323004961014,pred,198.61651611328125,False,17,True
23,2187.323004961014,prey,1370.7616848945618,True,24,False
16,2207.4111268520355,prey,395.3186399936676,True,23,True
14,2217.432420015335,prey,258.8378150463104,False,9,False
7,2217.432420015335,pred,702.3579981327057,False,5,False
15,2249.528660058975,pred,240.75409603118896,False,27,False
6,2269.593764066696,prey,313.0123391151428,True,29,False
3,2275.6134870052338,prey,240.75754809379578,False,29,False
8,2279.6289880275726,pred,250.79159116744995,True,15,False
20,2299.6850650310516,prey,786.6337821483612,False,29,False
22,2309.724047899246,pred,854.846617937088,False,12,False
11,2331.789947986603,prey,345.09299206733704,False,9,False
25,2333.7940559387207,prey,300.95369505882263,False,9,False
16,2337.815335035324,pred,130.39538717269897,False,23,True
26,2343.8482718467712,prey,222.72890186309814,False,9,False
14,2365.9266788959503,pred,148.48556399345398,False,9,False
11,2396.0350289344788,pred,64.23681592941284,True,9,False
24,2412.0737948417664,prey,357.15484499931335,False,10,False
25,2426.1328229904175,pred,92.33054208755493,False,9,False
4,2442.1971759796143,prey,339.13956093788147,False,10,False
18,2446.20614695549,prey,349.1556510925293,False,10,False
2,2452.2311940193176,prey,1013.4255011081696,False,29,False
6,2452.2311940193176,pred,182.62891817092896,True,29,False
21,2462.2554099559784,prey,1019.4268119335175,False,29,False
23,2478.2964730262756,pred,290.9614541530609,True,24,False
3,2506.385993003845,pred,230.76414799690247,False,29,False
9,2536.4636430740356,pred,513.646231174469,False,7,False
24,2568.572767019272,pred,156.49042916297913,False,10,False
4,2602.6766510009766,pred,160.46997594833374,False,10,False
1,2602.6766510009766,prey,989.24272108078,False,29,False
20,2636.7651660442352,pred,337.07183718681335,True,29,False
15,2636.7651660442352,prey,357.1361780166626,False,27,False
27,2656.8136370182037,prey,377.1846489906311,False,15,False
26,2668.841672897339,pred,324.98478984832764,True,9,True
8,2686.889627933502,prey,407.25452995300293,False,15,False
10,2700.9367020130157,pred,617.9178340435028,False,22,True
18,2735.0282628536224,pred,288.81419491767883,True,10,True
14,2735.0282628536224,prey,182.5197718143463,True,9,True
9,2743.0531919002533,prey,74.21151900291443,True,1,False
17,2755.0872230529785,prey,475.4582350254059,True,14,True
21,2765.114692926407,pred,302.85054993629456,True,29,False
27,2797.2394568920135,pred,140.41744303703308,False,15,False
15,2831.368514060974,pred,194.59131002426147,False,27,False
24,2831.368514060974,prey,0.0,True,10,True
26,2855.4785389900208,prey,186.63147401809692,True,9,False
19,2863.4987618923187,prey,742.3851978778839,False,9,False
8,2863.4987618923187,pred,176.6006999015808,False,15,False
5,2865.5093500614166,prey,744.3957860469818,False,9,False
25,2867.516578912735,prey,198.67490601539612,False,9,False
12,2869.526403903961,prey,1053.41526389122,False,9,False
